date,pm2.5,o3,no2,so2,co
2019-09-23,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-09-22,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-09-21,36.64735698769008,31.0,5.830965909090909,0.0,1.826271186440678
2019-09-20,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-09-19,36.64735698769008,24.0,5.830965909090909,0.0,1.826271186440678
2019-09-18,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-09-17,36.64735698769008,32.0,5.830965909090909,0.0,1.826271186440678
2019-09-16,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-09-15,36.64735698769008,46.0,5.830965909090909,0.0,1.826271186440678
2019-09-14,36.64735698769008,42.0,5.830965909090909,0.0,1.826271186440678
2019-09-13,36.64735698769008,39.0,5.830965909090909,0.0,1.826271186440678
2019-09-12,36.64735698769008,29.0,5.830965909090909,0.0,1.826271186440678
2019-09-11,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-09-10,36.64735698769008,46.0,5.830965909090909,0.0,1.826271186440678
2019-09-09,36.64735698769008,39.0,5.830965909090909,0.0,1.826271186440678
2019-09-08,36.64735698769008,53.0,5.830965909090909,0.0,1.826271186440678
2019-09-07,36.64735698769008,78.0,5.830965909090909,0.0,1.826271186440678
2019-09-06,36.64735698769008,84.0,5.830965909090909,0.0,1.826271186440678
2019-09-05,36.64735698769008,41.0,5.830965909090909,0.0,1.826271186440678
2019-09-04,36.64735698769008,23.0,5.830965909090909,0.0,1.826271186440678
2019-09-03,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-09-02,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-09-01,36.64735698769008,45.0,5.830965909090909,0.0,1.826271186440678
2019-08-31,36.64735698769008,40.0,5.830965909090909,0.0,1.826271186440678
2019-08-30,36.64735698769008,56.0,5.830965909090909,0.0,1.826271186440678
2019-08-29,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-08-28,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-08-27,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-08-26,36.64735698769008,19.0,5.830965909090909,0.0,1.826271186440678
2019-08-25,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-08-24,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-08-23,36.64735698769008,26.0,5.830965909090909,0.0,1.826271186440678
2019-08-22,36.64735698769008,26.0,5.830965909090909,0.0,1.826271186440678
2019-08-21,36.64735698769008,14.0,5.830965909090909,0.0,1.826271186440678
2019-08-20,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-08-19,36.64735698769008,24.0,5.830965909090909,0.0,1.826271186440678
2019-08-18,36.64735698769008,25.0,5.830965909090909,0.0,1.826271186440678
2019-08-17,36.64735698769008,58.0,5.830965909090909,0.0,1.826271186440678
2019-08-16,36.64735698769008,60.0,5.830965909090909,0.0,1.826271186440678
2019-08-15,36.64735698769008,41.0,5.830965909090909,0.0,1.826271186440678
2019-08-14,36.64735698769008,42.0,5.830965909090909,0.0,1.826271186440678
2019-08-13,36.64735698769008,37.0,5.830965909090909,0.0,1.826271186440678
2019-08-12,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-08-11,36.64735698769008,25.0,5.830965909090909,0.0,1.826271186440678
2019-08-10,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-08-09,36.64735698769008,31.0,5.830965909090909,0.0,1.826271186440678
2019-08-08,36.64735698769008,26.0,5.830965909090909,0.0,1.826271186440678
2019-08-07,36.64735698769008,32.0,5.830965909090909,0.0,1.826271186440678
2019-08-06,36.64735698769008,44.0,5.830965909090909,0.0,1.826271186440678
2019-08-05,36.64735698769008,40.0,5.830965909090909,0.0,1.826271186440678
2019-08-04,36.64735698769008,44.0,5.830965909090909,0.0,1.826271186440678
2019-08-03,36.64735698769008,54.0,5.830965909090909,0.0,1.826271186440678
2019-08-02,36.64735698769008,44.0,5.830965909090909,0.0,1.826271186440678
2019-08-01,36.64735698769008,42.0,5.830965909090909,0.0,1.826271186440678
2019-07-31,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-07-30,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-07-29,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-07-28,36.64735698769008,44.0,5.830965909090909,0.0,1.826271186440678
2019-07-27,36.64735698769008,54.0,5.830965909090909,0.0,1.826271186440678
2019-07-26,36.64735698769008,43.0,5.830965909090909,0.0,1.826271186440678
2019-07-25,36.64735698769008,39.0,5.830965909090909,0.0,1.826271186440678
2019-07-24,36.64735698769008,30.0,5.830965909090909,0.0,1.826271186440678
2019-07-23,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-07-22,36.64735698769008,26.0,5.830965909090909,0.0,1.826271186440678
2019-07-21,36.64735698769008,23.0,5.830965909090909,0.0,1.826271186440678
2019-07-20,36.64735698769008,23.0,5.830965909090909,0.0,1.826271186440678
2019-07-19,36.64735698769008,25.0,5.830965909090909,0.0,1.826271186440678
2019-07-18,36.64735698769008,24.0,5.830965909090909,0.0,1.826271186440678
2019-07-17,36.64735698769008,24.0,5.830965909090909,0.0,1.826271186440678
2019-07-16,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-07-15,36.64735698769008,32.0,5.830965909090909,0.0,1.826271186440678
2019-07-14,36.64735698769008,30.0,5.830965909090909,0.0,1.826271186440678
2019-07-13,36.64735698769008,39.0,5.830965909090909,0.0,1.826271186440678
2019-07-12,36.64735698769008,31.0,5.830965909090909,0.0,1.826271186440678
2019-07-11,36.64735698769008,56.0,5.830965909090909,0.0,1.826271186440678
2019-07-10,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-07-09,36.64735698769008,30.0,5.830965909090909,0.0,1.826271186440678
2019-07-08,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-07-07,36.64735698769008,38.0,5.830965909090909,0.0,1.826271186440678
2019-07-06,36.64735698769008,26.0,5.830965909090909,0.0,1.826271186440678
2019-07-05,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-07-04,36.64735698769008,18.0,5.830965909090909,0.0,1.826271186440678
2019-07-03,36.64735698769008,23.0,5.830965909090909,0.0,1.826271186440678
2019-07-02,36.64735698769008,42.0,5.830965909090909,0.0,1.826271186440678
2019-07-01,36.64735698769008,41.0,5.830965909090909,0.0,1.826271186440678
2019-06-30,36.64735698769008,39.0,5.830965909090909,0.0,1.826271186440678
2019-06-29,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-06-28,36.64735698769008,46.0,5.830965909090909,0.0,1.826271186440678
2019-06-27,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-06-26,36.64735698769008,14.0,5.830965909090909,0.0,1.826271186440678
2019-06-25,36.64735698769008,17.0,5.830965909090909,0.0,1.826271186440678
2019-06-24,36.64735698769008,37.0,5.830965909090909,0.0,1.826271186440678
2019-06-23,36.64735698769008,14.0,5.830965909090909,0.0,1.826271186440678
2019-06-22,36.64735698769008,16.0,5.830965909090909,0.0,1.826271186440678
2019-06-21,36.64735698769008,16.0,5.830965909090909,0.0,1.826271186440678
2019-06-20,36.64735698769008,17.0,5.830965909090909,0.0,1.826271186440678
2019-06-19,36.64735698769008,27.0,5.830965909090909,0.0,1.826271186440678
2019-06-18,36.64735698769008,49.0,5.830965909090909,0.0,1.826271186440678
2019-06-17,36.64735698769008,74.0,5.830965909090909,0.0,1.826271186440678
2019-06-16,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-06-15,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-06-14,36.64735698769008,60.0,5.830965909090909,0.0,1.826271186440678
2019-06-13,36.64735698769008,52.0,5.830965909090909,0.0,1.826271186440678
2019-06-12,36.64735698769008,59.0,5.830965909090909,0.0,1.826271186440678
2019-06-11,36.64735698769008,46.0,5.830965909090909,0.0,1.826271186440678
2019-06-10,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-06-09,36.64735698769008,63.0,5.830965909090909,0.0,1.826271186440678
2019-06-08,36.64735698769008,44.0,5.830965909090909,0.0,1.826271186440678
2019-06-07,36.64735698769008,47.0,5.830965909090909,0.0,1.826271186440678
2019-06-06,36.64735698769008,51.0,5.830965909090909,0.0,1.826271186440678
2019-06-05,36.64735698769008,14.0,5.830965909090909,0.0,1.826271186440678
2019-06-04,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-06-03,36.64735698769008,63.0,5.830965909090909,0.0,1.826271186440678
2019-06-02,36.64735698769008,38.0,5.830965909090909,0.0,1.826271186440678
2019-06-01,36.64735698769008,73.0,5.830965909090909,0.0,1.826271186440678
2019-05-31,36.64735698769008,51.0,5.830965909090909,0.0,1.826271186440678
2019-05-30,36.64735698769008,37.0,5.830965909090909,0.0,1.826271186440678
2019-05-29,36.64735698769008,29.0,5.830965909090909,0.0,1.826271186440678
2019-05-28,36.64735698769008,22.0,5.830965909090909,0.0,1.826271186440678
2019-05-27,36.64735698769008,36.0,5.830965909090909,0.0,1.826271186440678
2019-05-26,36.64735698769008,41.0,5.830965909090909,0.0,1.826271186440678
2019-05-25,36.64735698769008,32.0,5.830965909090909,0.0,1.826271186440678
2019-05-24,36.64735698769008,33.0,5.830965909090909,0.0,1.826271186440678
2019-05-23,36.64735698769008,21.0,5.830965909090909,0.0,1.826271186440678
2019-05-22,36.64735698769008,21.0,5.830965909090909,0.0,1.826271186440678
2019-05-21,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-05-20,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-05-19,36.64735698769008,29.0,5.830965909090909,0.0,1.826271186440678
2019-05-18,36.64735698769008,20.0,5.830965909090909,0.0,1.826271186440678
2019-05-17,36.64735698769008,32.0,5.830965909090909,0.0,1.826271186440678
2019-05-16,36.64735698769008,47.0,5.830965909090909,0.0,1.826271186440678
2019-05-15,36.64735698769008,50.0,5.830965909090909,0.0,1.826271186440678
2019-05-14,36.64735698769008,52.0,5.830965909090909,0.0,1.826271186440678
2019-05-13,36.64735698769008,41.0,5.830965909090909,0.0,1.826271186440678
2019-05-12,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-05-11,36.64735698769008,17.0,5.830965909090909,0.0,1.826271186440678
2019-05-10,36.64735698769008,37.0,5.830965909090909,0.0,1.826271186440678
2019-05-09,36.64735698769008,38.0,5.830965909090909,0.0,1.826271186440678
2019-05-08,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-05-07,38.0,28.0,5.830965909090909,0.0,1.826271186440678
2019-05-06,29.0,50.0,5.830965909090909,0.0,1.826271186440678
2019-05-05,13.0,55.0,5.830965909090909,0.0,1.826271186440678
2019-05-04,27.0,40.0,5.830965909090909,0.0,1.826271186440678
2019-05-03,29.0,16.0,5.830965909090909,0.0,1.826271186440678
2019-05-02,42.0,30.0,5.830965909090909,0.0,1.826271186440678
2019-05-01,47.0,26.0,5.830965909090909,0.0,1.826271186440678
2019-04-30,45.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-04-29,32.0,27.0,5.830965909090909,0.0,1.826271186440678
2019-04-28,36.0,44.0,5.830965909090909,0.0,1.826271186440678
2019-04-27,41.0,54.0,5.830965909090909,0.0,1.826271186440678
2019-04-26,20.0,50.0,5.830965909090909,0.0,1.826271186440678
2019-04-25,31.0,40.0,5.830965909090909,0.0,1.826271186440678
2019-04-24,30.0,29.0,5.830965909090909,0.0,1.826271186440678
2019-04-23,24.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-04-22,22.0,45.0,5.830965909090909,0.0,1.826271186440678
2019-04-21,28.0,50.0,5.830965909090909,0.0,1.826271186440678
2019-04-20,9.0,56.0,5.830965909090909,0.0,1.826271186440678
2019-04-19,17.0,42.0,5.830965909090909,0.0,1.826271186440678
2019-04-18,30.0,39.0,5.830965909090909,0.0,1.826271186440678
2019-04-17,19.0,29.0,5.830965909090909,0.0,1.826271186440678
2019-04-16,52.0,42.0,5.830965909090909,0.0,1.826271186440678
2019-04-15,31.0,54.0,5.830965909090909,0.0,1.826271186440678
2019-04-14,38.0,43.0,5.830965909090909,0.0,1.826271186440678
2019-04-13,25.0,37.0,5.830965909090909,0.0,1.826271186440678
2019-04-12,35.0,26.0,5.830965909090909,0.0,1.826271186440678
2019-04-11,30.0,35.0,5.830965909090909,0.0,1.826271186440678
2019-04-10,46.0,43.0,5.830965909090909,0.0,1.826271186440678
2019-04-09,26.0,65.0,5.830965909090909,0.0,1.826271186440678
2019-04-08,31.0,36.0,5.830965909090909,0.0,1.826271186440678
2019-04-07,58.0,33.0,5.830965909090909,0.0,1.826271186440678
2019-04-06,61.0,21.0,5.830965909090909,0.0,1.826271186440678
2019-04-05,51.0,32.0,5.830965909090909,0.0,1.826271186440678
2019-04-04,39.0,28.0,5.830965909090909,0.0,1.826271186440678
2019-04-03,41.0,48.0,5.830965909090909,0.0,1.826271186440678
2019-04-02,27.0,44.0,5.830965909090909,0.0,1.826271186440678
2019-04-01,36.64735698769008,28.0,5.830965909090909,0.0,1.826271186440678
2019-03-31,21.0,32.0,5.830965909090909,0.0,1.826271186440678
2019-03-30,29.0,34.0,5.830965909090909,0.0,1.826271186440678
2019-03-29,39.0,39.0,5.830965909090909,0.0,1.826271186440678
2019-03-28,40.0,45.0,5.830965909090909,0.0,1.826271186440678
2019-03-27,29.0,64.0,5.830965909090909,0.0,1.826271186440678
2019-03-26,33.0,40.0,5.830965909090909,0.0,1.826271186440678
2019-03-25,37.0,34.0,5.830965909090909,0.0,1.826271186440678
2019-03-24,42.0,38.0,5.830965909090909,0.0,1.826271186440678
2019-03-23,39.0,47.0,5.830965909090909,0.0,1.826271186440678
2019-03-22,41.0,62.0,5.830965909090909,0.0,1.826271186440678
2019-03-21,40.0,53.0,5.830965909090909,0.0,1.826271186440678
2019-03-20,36.64735698769008,55.0,5.830965909090909,0.0,1.826271186440678
2019-03-19,7.0,45.0,5.830965909090909,0.0,1.826271186440678
2019-03-18,5.0,42.0,5.830965909090909,0.0,1.826271186440678
2019-03-17,4.0,40.0,5.830965909090909,0.0,1.826271186440678
2019-03-16,4.0,36.0,5.830965909090909,0.0,1.826271186440678
2019-03-15,22.0,37.0,5.830965909090909,0.0,1.826271186440678
2019-03-14,40.0,39.0,5.830965909090909,0.0,1.826271186440678
2019-03-13,52.0,17.0,5.830965909090909,0.0,1.826271186440678
2019-03-12,44.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-03-11,47.0,20.0,5.830965909090909,0.0,1.826271186440678
2019-03-10,40.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-03-09,28.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-03-08,28.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-03-07,23.0,26.0,5.830965909090909,0.0,1.826271186440678
2019-03-06,20.0,38.0,5.830965909090909,0.0,1.826271186440678
2019-03-05,27.0,33.0,5.830965909090909,0.0,1.826271186440678
2019-03-04,14.0,24.0,5.830965909090909,0.0,1.826271186440678
2019-03-03,58.0,15.0,5.830965909090909,0.0,1.826271186440678
2019-03-02,35.0,18.0,5.830965909090909,0.0,1.826271186440678
2019-03-01,17.0,7.0,5.830965909090909,0.0,1.826271186440678
2019-02-28,44.0,4.0,5.830965909090909,0.0,1.826271186440678
2019-02-27,29.0,14.0,5.830965909090909,0.0,1.826271186440678
2019-02-26,22.0,18.0,5.830965909090909,0.0,1.826271186440678
2019-02-25,18.0,25.0,5.830965909090909,0.0,1.826271186440678
2019-02-24,31.0,36.0,5.830965909090909,0.0,1.826271186440678
2019-02-23,32.0,29.0,5.830965909090909,0.0,1.826271186440678
2019-02-22,15.0,13.0,5.830965909090909,0.0,1.826271186440678
2019-02-21,17.0,20.0,5.830965909090909,0.0,1.826271186440678
2019-02-20,13.0,28.0,5.830965909090909,0.0,1.826271186440678
2019-02-19,16.0,24.0,5.830965909090909,0.0,1.826271186440678
2019-02-18,36.0,27.0,5.830965909090909,0.0,1.826271186440678
2019-02-17,60.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-02-16,36.0,20.0,5.830965909090909,0.0,1.826271186440678
2019-02-15,25.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-02-14,24.0,37.0,5.830965909090909,0.0,1.826271186440678
2019-02-13,19.0,32.0,5.830965909090909,0.0,1.826271186440678
2019-02-12,27.0,28.0,5.830965909090909,0.0,1.826271186440678
2019-02-11,43.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-02-10,16.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-02-09,15.0,21.0,5.830965909090909,0.0,1.826271186440678
2019-02-08,26.0,20.0,5.830965909090909,0.0,1.826271186440678
2019-02-07,38.0,20.0,5.830965909090909,0.0,1.826271186440678
2019-02-06,40.0,16.0,5.830965909090909,0.0,1.826271186440678
2019-02-05,42.0,12.0,5.830965909090909,0.0,1.826271186440678
2019-02-04,33.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-02-03,39.0,22.0,5.830965909090909,0.0,1.826271186440678
2019-02-02,29.0,24.0,5.830965909090909,0.0,1.826271186440678
2019-02-01,28.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-01-31,20.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-01-30,10.0,25.0,5.830965909090909,0.0,1.826271186440678
2019-01-29,30.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-01-28,31.0,37.0,5.830965909090909,0.0,1.826271186440678
2019-01-27,35.0,36.0,5.830965909090909,0.0,1.826271186440678
2019-01-26,44.0,30.0,5.830965909090909,0.0,1.826271186440678
2019-01-25,40.0,30.0,5.830965909090909,0.0,1.826271186440678
2019-01-24,16.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-01-23,31.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-01-22,37.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-01-21,24.0,28.0,5.830965909090909,0.0,1.826271186440678
2019-01-20,8.0,27.0,5.830965909090909,0.0,1.826271186440678
2019-01-19,32.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-01-18,31.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-01-17,48.0,23.0,5.830965909090909,0.0,1.826271186440678
2019-01-16,48.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-01-15,37.0,14.0,5.830965909090909,0.0,1.826271186440678
2019-01-14,19.0,22.0,5.830965909090909,0.0,1.826271186440678
2019-01-13,11.0,25.0,5.830965909090909,0.0,1.826271186440678
2019-01-12,31.0,26.0,5.830965909090909,0.0,1.826271186440678
2019-01-11,28.0,38.0,5.830965909090909,0.0,1.826271186440678
2019-01-10,14.0,27.0,5.830965909090909,0.0,1.826271186440678
2019-01-09,23.0,27.0,5.830965909090909,0.0,1.826271186440678
2019-01-08,16.0,29.0,5.830965909090909,0.0,1.826271186440678
2019-01-07,33.0,25.0,5.830965909090909,0.0,1.826271186440678
2019-01-06,51.0,31.0,5.830965909090909,0.0,1.826271186440678
2019-01-05,26.0,33.0,5.830965909090909,0.0,1.826271186440678
2019-01-04,4.0,24.0,5.830965909090909,0.0,1.826271186440678
2019-01-03,9.0,19.0,5.830965909090909,0.0,1.826271186440678
2019-01-02,183.0,17.0,5.830965909090909,0.0,1.826271186440678
2019-01-01,36.64735698769008,21.0,5.830965909090909,0.0,1.826271186440678
2018-12-31,21.0,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2018-12-30,24.0,11.0,5.830965909090909,0.0,1.826271186440678
2018-12-29,15.0,13.0,5.830965909090909,0.0,1.826271186440678
2018-12-28,22.0,18.0,5.830965909090909,0.0,1.826271186440678
2018-12-27,17.0,30.0,5.830965909090909,0.0,1.826271186440678
2018-12-26,33.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-12-25,41.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-12-24,24.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-12-23,33.0,32.0,5.830965909090909,0.0,1.826271186440678
2018-12-22,26.0,36.0,5.830965909090909,0.0,1.826271186440678
2018-12-21,16.0,28.0,5.830965909090909,0.0,1.826271186440678
2018-12-20,26.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-12-19,28.0,13.0,5.830965909090909,0.0,1.826271186440678
2018-12-18,47.0,18.0,5.830965909090909,0.0,1.826271186440678
2018-12-17,49.0,30.0,5.830965909090909,0.0,1.826271186440678
2018-12-16,21.0,27.0,5.830965909090909,0.0,1.826271186440678
2018-12-15,11.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-12-14,19.0,19.0,5.830965909090909,0.0,1.826271186440678
2018-12-13,21.0,28.0,5.830965909090909,0.0,1.826271186440678
2018-12-12,47.0,30.0,5.830965909090909,0.0,1.826271186440678
2018-12-11,32.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-12-10,19.0,25.0,5.830965909090909,0.0,1.826271186440678
2018-12-09,7.0,14.0,5.830965909090909,0.0,1.826271186440678
2018-12-08,25.0,12.0,5.830965909090909,0.0,1.826271186440678
2018-12-07,45.0,14.0,5.830965909090909,0.0,1.826271186440678
2018-12-06,35.0,15.0,5.830965909090909,0.0,1.826271186440678
2018-12-05,17.0,22.0,5.830965909090909,0.0,1.826271186440678
2018-12-04,20.0,21.0,5.830965909090909,0.0,1.826271186440678
2018-12-03,50.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-12-02,53.0,28.0,5.830965909090909,0.0,1.826271186440678
2018-12-01,26.0,33.0,5.830965909090909,0.0,1.826271186440678
2018-11-30,25.0,23.0,5.830965909090909,0.0,1.826271186440678
2018-11-29,38.0,23.0,5.830965909090909,0.0,1.826271186440678
2018-11-28,39.0,25.0,5.830965909090909,0.0,1.826271186440678
2018-11-27,16.0,20.0,5.830965909090909,0.0,1.826271186440678
2018-11-26,22.0,23.0,5.830965909090909,0.0,1.826271186440678
2018-11-25,45.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-11-24,46.0,25.0,5.830965909090909,0.0,1.826271186440678
2018-11-23,37.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-11-22,46.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-11-21,31.0,23.0,5.830965909090909,0.0,1.826271186440678
2018-11-20,14.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-11-19,31.0,9.0,5.830965909090909,0.0,1.826271186440678
2018-11-18,44.0,15.0,5.830965909090909,0.0,1.826271186440678
2018-11-17,50.0,37.0,5.830965909090909,0.0,1.826271186440678
2018-11-16,39.0,37.0,5.830965909090909,0.0,1.826271186440678
2018-11-15,24.0,27.0,5.830965909090909,0.0,1.826271186440678
2018-11-14,27.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-11-13,22.0,19.0,5.830965909090909,0.0,1.826271186440678
2018-11-12,26.0,19.0,5.830965909090909,0.0,1.826271186440678
2018-11-11,18.0,12.0,5.830965909090909,0.0,1.826271186440678
2018-11-10,17.0,17.0,5.830965909090909,0.0,1.826271186440678
2018-11-09,24.0,14.0,5.830965909090909,0.0,1.826271186440678
2018-11-08,23.0,6.0,5.830965909090909,0.0,1.826271186440678
2018-11-07,34.0,22.0,5.830965909090909,0.0,1.826271186440678
2018-11-06,25.0,18.0,5.830965909090909,0.0,1.826271186440678
2018-11-05,20.0,19.0,5.830965909090909,0.0,1.826271186440678
2018-11-04,25.0,25.0,5.830965909090909,0.0,1.826271186440678
2018-11-03,27.0,36.0,5.830965909090909,0.0,1.826271186440678
2018-11-02,12.0,33.0,5.830965909090909,0.0,1.826271186440678
2018-11-01,25.0,27.0,5.830965909090909,0.0,1.826271186440678
2018-10-31,27.0,23.0,5.830965909090909,0.0,1.826271186440678
2018-10-30,25.0,35.0,5.830965909090909,0.0,1.826271186440678
2018-10-29,37.0,40.0,5.830965909090909,0.0,1.826271186440678
2018-10-28,48.0,40.0,5.830965909090909,0.0,1.826271186440678
2018-10-27,30.0,41.0,5.830965909090909,0.0,1.826271186440678
2018-10-26,19.0,32.0,5.830965909090909,0.0,1.826271186440678
2018-10-25,34.0,20.0,5.830965909090909,0.0,1.826271186440678
2018-10-24,21.0,20.0,5.830965909090909,0.0,1.826271186440678
2018-10-23,22.0,21.0,5.830965909090909,0.0,1.826271186440678
2018-10-22,25.0,13.0,5.830965909090909,0.0,1.826271186440678
2018-10-21,36.64735698769008,19.0,5.830965909090909,0.0,1.826271186440678
2018-10-20,36.64735698769008,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2018-10-19,23.0,30.385289431757833,5.830965909090909,0.0,1.826271186440678
2018-10-18,13.0,16.0,5.830965909090909,0.0,1.826271186440678
2018-10-17,8.0,12.0,5.830965909090909,0.0,1.826271186440678
2018-10-16,13.0,5.0,5.830965909090909,0.0,1.826271186440678
2018-10-15,25.0,11.0,5.830965909090909,0.0,1.826271186440678
2018-10-14,28.0,36.0,5.830965909090909,0.0,1.826271186440678
2018-10-13,31.0,36.0,5.830965909090909,0.0,1.826271186440678
2018-10-12,18.0,44.0,5.830965909090909,0.0,1.826271186440678
2018-10-11,18.0,30.0,5.830965909090909,0.0,1.826271186440678
2018-10-10,28.0,31.0,5.830965909090909,0.0,1.826271186440678
2018-10-09,26.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-10-08,26.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-10-07,34.0,30.0,5.830965909090909,0.0,1.826271186440678
2018-10-06,31.0,40.0,5.830965909090909,0.0,1.826271186440678
2018-10-05,27.0,34.0,5.830965909090909,0.0,1.826271186440678
2018-10-04,32.0,33.0,5.830965909090909,0.0,1.826271186440678
2018-10-03,35.0,33.0,5.830965909090909,0.0,1.826271186440678
2018-10-02,22.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-10-01,27.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-09-30,37.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-09-29,47.0,18.0,5.830965909090909,0.0,1.826271186440678
2018-09-28,24.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-09-27,27.0,19.0,5.830965909090909,0.0,1.826271186440678
2018-09-26,33.0,15.0,5.830965909090909,0.0,1.826271186440678
2018-09-25,28.0,22.0,5.830965909090909,0.0,1.826271186440678
2018-09-24,15.0,38.0,5.830965909090909,0.0,1.826271186440678
2018-09-23,27.0,29.0,5.830965909090909,0.0,1.826271186440678
2018-09-22,28.0,14.0,5.830965909090909,0.0,1.826271186440678
2018-09-21,35.0,13.0,5.830965909090909,0.0,1.826271186440678
2018-09-20,37.0,26.0,5.830965909090909,0.0,1.826271186440678
2018-09-19,37.0,64.0,5.830965909090909,0.0,1.826271186440678
2018-09-18,32.0,71.0,5.830965909090909,0.0,1.826271186440678
2018-09-17,38.0,50.0,5.830965909090909,0.0,1.826271186440678
2018-09-16,26.0,54.0,5.830965909090909,0.0,1.826271186440678
2018-09-15,15.0,33.0,5.830965909090909,0.0,1.826271186440678
2018-09-14,23.0,17.0,5.830965909090909,0.0,1.826271186440678
2018-09-13,22.0,21.0,5.830965909090909,0.0,1.826271186440678
2018-09-12,15.0,24.0,5.830965909090909,0.0,1.826271186440678
2018-09-11,25.0,18.0,5.830965909090909,0.0,1.826271186440678
2018-09-10,27.0,14.0,5.830965909090909,0.0,1.826271186440678
2018-09-09,39.0,20.0,5.830965909090909,0.0,1.826271186440678
2018-09-08,33.0,25.0,5.830965909090909,0.0,1.826271186440678
2018-09-07,23.0,25.0,5.830965909090909,0.0,1.826271186440678
